DECL_LAB,PERIOD_LAB,PRCCODE_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Malta","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",0
"Türkiye","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Türkiye","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Türkiye","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",25820182
"Türkiye","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Türkiye","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Türkiye","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",11575601
"Türkiye","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Türkiye","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Türkiye","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",0
"Türkiye","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Türkiye","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:U
"Estonia","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",0
"Estonia","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",0
"Estonia","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",0
"Estonia","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",206107
"Estonia","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",328860
"Estonia","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",7200
"Estonia","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",9595
"Estonia","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",7025
"Estonia","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",7099
"Estonia","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",0
"Estonia","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",0
"Estonia","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",0
"Estonia","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",1022270
"Estonia","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Estonia","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",72000
"Latvia","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",0
"Latvia","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Latvia","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",874347
"Latvia","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Latvia","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",18984567
"Lithuania","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",5709496
"Lithuania","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",9250034
"Lithuania","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",11817151
"Lithuania","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",11744794
"Lithuania","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",12596249
"Lithuania","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",13978434
"Lithuania","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",13722973
"Lithuania","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",15410982
"Lithuania","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",12870355
"Lithuania","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",13787391
"Lithuania","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",13183727
"Lithuania","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",10460663
"Lithuania","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Lithuania","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",15700304
"Lithuania","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Lithuania","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",690832323
"Poland","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",224353000
"Poland","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",848332000
"Poland","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",1147403000
"Poland","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",181887000
"Poland","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",222568000
"Poland","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",254046000
"Poland","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",246746000
"Poland","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",303801000
"Poland","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",890628000
"Poland","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",886129000
"Poland","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",910110000
"Poland","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",1093032000
"Poland","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",1052819000
"Poland","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",452778000
"Poland","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Poland","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Poland","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",418614000
"Czechia","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",81052000
"Czechia","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",84472000
"Czechia","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",113207000
"Czechia","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",213534000
"Czechia","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",316295000
"Czechia","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",316249000
"Czechia","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",101589000
"Czechia","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",307916000
"Czechia","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",387934000
"Czechia","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",383218000
"Czechia","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",388597000
"Czechia","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",371684000
"Czechia","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",341659000
"Czechia","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",817717000
"Czechia","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Czechia","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Czechia","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",840582000
"Slovakia","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",240849515
"Slovakia","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",173542749
"Slovakia","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",155596538
"Slovakia","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",186030371
"Slovakia","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",131543905
"Slovakia","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",144679623
"Slovakia","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",122426227
"Slovakia","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",211709164
"Slovakia","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",235184567
"Slovakia","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",529764328
"Slovakia","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",539621742
"Slovakia","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",465435399
"Slovakia","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",505580029
"Slovakia","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",514525356
"Slovakia","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Slovakia","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Slovakia","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",435098435
"Hungary","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",807734000
"Hungary","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",974818000
"Hungary","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",1019029000
"Hungary","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",1116778000
"Hungary","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",927216000
"Hungary","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",901781000
"Hungary","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",1062524000
"Hungary","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",955325000
"Hungary","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",1107926000
"Hungary","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",1162096000
"Hungary","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",1145686000
"Hungary","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",1160356000
"Hungary","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",1172800000
"Hungary","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",1167274000
"Hungary","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Hungary","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Hungary","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",861236000
"Romania","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Romania","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Romania","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",40629993
"Romania","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Romania","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Romania","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",21180566
"Romania","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Romania","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Romania","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",21773468
"Romania","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Romania","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Romania","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",30633083
"Romania","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Romania","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Romania","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",131821238
"Romania","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Romania","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Romania","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",32756927
"Romania","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Romania","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Romania","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",34789493
"Romania","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Romania","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Romania","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",61261787
"Romania","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Romania","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
