DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area - 19 countries  (2015-2022),2021,100.0,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area - 19 countries  (2015-2022),2022,90.4,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area - 19 countries  (2015-2022),2023,81.8,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2001,99.4,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2002,109.7,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2003,102.5,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2004,105.2,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2005,109.1,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2006,112.6,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2007,114.9,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2008,108.5,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2009,91.5,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2010,103.6,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2011,102.3,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2012,98.5,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2013,100.4,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2014,96.8,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2015,98.5,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2016,99.3,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2017,104.8,i,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2018,102.2,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2019,98.0,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2020,91.5,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2021,100.0,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2022,90.4,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2023,81.9,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Euro area – 20 countries (from 2023),2024,82.5,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2001,105.0,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2002,100.6,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2003,110.2,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2004,115.8,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2005,115.3,p,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2006,125.8,p,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2007,130.5,p,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2008,115.8,p,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2009,107.9,p,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2010,110.2,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2011,104.5,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2012,100.9,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2013,82.6,p,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2014,84.3,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2015,80.9,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2016,90.9,,
ESTAT:STS_INPR_A(1.0),13/02/25 11:00:00,Annual,Production (volume),Manufacture of plastics in primary forms,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Greece,2017,94.1,,
