DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2013,36.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2014,38,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2015,41.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2016,42.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2017,41.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2018,43.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2019,44.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2020,51.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2021,54.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2022,54.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2010,2.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2011,2.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2012,7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2013,6.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2014,6.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2015,16.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2016,20.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2017,18.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2018,21.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2019,26.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2020,30.2,d,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2021,31.4,d,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2022,30.8,d,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2010,38.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2011,38.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2012,38.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2013,42.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2014,51.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2015,54.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2016,74.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2017,71.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2018,69.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2019,69.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2020,56.1,b,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2021,44.8,b,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2022,44.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2010,31,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2011,33.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2012,36.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2013,32.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2014,32.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2015,32.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2016,31.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2017,33.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2018,32.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2019,33.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2020,34.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2021,39.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Luxembourg,2022,39.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2010,24,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2011,23,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2012,24,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2013,24.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2014,36.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2015,35.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2016,37.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2017,36.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2018,35.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2019,35.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2020,35.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2021,41.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2022,47.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2010,22,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2011,28.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2012,32.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2013,22.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2014,32.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2015,28.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2016,23.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2017,19.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2018,11.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2019,15.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2020,10.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2021,17.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2022,16.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2010,47.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2011,50.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2012,47.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2013,46.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2014,50.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2015,49.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2016,51.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2017,50.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2018,52,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2019,57.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2020,49.2,be,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2021,48.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2022,45.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2010,36.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2011,37.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2012,38.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2013,38.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2014,36.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2015,37.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2016,39.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2017,36.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2018,36.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2019,33.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2020,27.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2021,28.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2022,28,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2010,20.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2011,22.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2012,21.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2013,19.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2014,28.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2015,30.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2016,46.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2017,34.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2018,35.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2019,31.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2010,24.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2011,26.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2012,30.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2013,35.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2014,40,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2015,43,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2016,41.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2017,34.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2018,33.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2019,35.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2020,33.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2021,38.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2022,37.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2010,28.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2011,40.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2012,51.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2013,51.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2014,44.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2015,46.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2016,46.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2017,47.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2018,43,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2019,31.1,b,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2020,30.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2021,31.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2022,32.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2010,32.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2011,34.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2012,34.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2013,45.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2014,47.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2015,49,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2016,50.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2017,48.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2018,50,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2019,53.2,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2020,33.5,b,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2021,23.8,be,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2022,28.3,be,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2010,67.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2011,75.5,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2012,64.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2013,81.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2014,69.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2015,63.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2016,62,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2017,60.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2018,48.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2019,50.3,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2020,44.6,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2021,50,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2022,50.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2010,44.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2011,49.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2012,57,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2013,55.1,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2014,55.9,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2015,54.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2016,51.7,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2017,52.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2018,51.4,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2019,52.8,,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2020,56.3,d,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2021,60.2,d,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2022,51.9,d,
ESTAT:ENV_WASPACR(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Northern Ireland (UK) (NUTS 2021),2022,61.9,,
